code,latitude,longitude
84265099999,-04.000,-079.367
84270099999,-04.033,-079.200
84278099999,-04.333,-079.617
84279099999,-04.378,-079.941
84301099999,-00.117,-075.250
84310099999,-02.583,-072.750
84331099999,-02.796,-076.467
84347099999,-06.450,-078.967
84370099999,-03.553,-080.381
84377099999,-03.785,-073.309
84390099999,-04.577,-081.254
84390399999,-04.567,-077.917
84400099999,-05.117,-081.117
84401099999,-05.206,-080.616
84405099999,-05.233,-079.450
84410099999,-05.583,-078.767
84416099999,-05.183,-080.600
84425099999,-05.894,-076.118
84435099999,-06.033,-076.967
84435599999,-06.050,-077.150
84440099999,-06.068,-077.160
84444099999,-06.202,-077.856
84452099999,-06.787,-079.828
84455099999,-06.509,-076.373
84472099999,-07.139,-078.489
84474099999,-07.169,-076.729
84501099999,-08.081,-079.109
84505099999,-08.133,-078.167
84515099999,-08.378,-074.574
84531099999,-09.150,-078.524
84534099999,-09.133,-075.950
84542099999,-09.347,-077.598
84560099999,-09.768,-070.706
84564099999,-09.879,-076.205
84564599999,-09.900,-076.233
84572099999,-10.667,-077.833
84580099999,-11.333,-074.550
84580599999,-11.850,-072.933
84582099999,-09.333,-076.183
84593099999,-10.729,-073.767
84600099999,-11.839,-076.378
84603099999,-11.083,-075.283
84613099999,-11.483,-075.900
84623099999,-11.783,-075.467
84623199999,-11.783,-075.473
84628099999,-12.022,-077.114
84628599999,-12.150,-077.000
84630099999,-12.033,-075.317
84631099999,-11.900,-076.967
84633099999,-12.067,-075.233
84658099999,-12.614,-069.229
84665599999,-13.033,-071.267
84673099999,-13.155,-074.204
84677099999,-13.267,-070.667
84686099999,-13.536,-071.939
84686599999,-13.700,-073.350
84688099999,-13.706,-073.350
84691099999,-13.745,-076.220
84705099999,-14.700,-074.133
84720099999,-14.854,-074.962
84721099999,-15.383,-075.167
84731099999,-15.533,-074.917
84735099999,-15.467,-070.158
84746199999,-15.826,-070.012
84746599999,-15.767,-073.417
84752099999,-16.341,-071.583
84757099999,-16.433,-073.100
84760099999,-16.733,-069.717
84761099999,-17.033,-072.017
84761599999,-17.179,-070.931
84771099999,-17.700,-071.350
84773099999,-17.695,-071.344
84775099999,-17.700,-071.383
84782099999,-18.053,-070.276
84782699999,+17.967,-066.617
84792099999,-18.650,-070.233
85033099999,-10.817,-065.350
85033599999,-10.533,-065.233
85041099999,-11.040,-068.783
85043099999,-11.017,-066.117
85104099999,-13.067,-064.667
85109099999,-13.300,-064.700
85114099999,-13.333,-064.150
85116099999,-13.750,-065.433
85117599999,-13.767,-065.450
85123099999,-13.762,-065.435
85139099999,-14.067,-066.783
85140099999,-14.300,-067.367
85141099999,-14.483,-067.483
85151099999,-14.733,-068.417
85151599999,-13.583,-063.583
85152099999,-14.867,-066.750
85153099999,-14.967,-065.633
85154099999,-14.819,-064.918
85171099999,-15.533,-068.000
85175099999,-15.717,-063.100
85195099999,-16.267,-062.467
85196099999,-16.250,-062.100
85200099999,-16.517,-068.300
85200199999,-16.517,-068.300
85201099999,-16.513,-068.192
85203099999,-16.517,-068.050
85205099999,-16.767,-065.183
85207099999,-16.367,-060.950
85210099999,-16.333,-058.383
85222499999,+00.000,+000.000
85223099999,-17.421,-066.177
85230099999,-17.583,-069.450
85242099999,-17.963,-067.076
85244099999,-17.645,-063.135
85245099999,-17.812,-063.171
85247099999,-17.833,-060.750
85264099999,-18.467,-064.100
85268099999,-18.317,-059.750
85283099999,-19.007,-065.289
85289099999,-18.975,-057.821
85293099999,-19.543,-065.724
85300099999,-19.700,-066.783
85300599999,+00.000,+000.000
85312099999,-19.783,-063.917
85315099999,-20.050,-063.567
85322099999,-20.583,-066.800
85345099999,-21.255,-063.406
85364099999,-21.556,-064.701
85364599999,+00.000,+000.000
85365099999,-21.961,-063.652
85373099999,-22.117,-065.550
85394099999,-22.767,-064.317
85405099999,-18.467,-070.317
85406099999,-18.349,-070.339
85410099999,-26.467,-069.433
85417099999,-20.533,-070.183
85418099999,-20.535,-070.181
85432099999,-22.500,-068.900
85442099999,-23.444,-070.445
85442599999,-22.433,-068.917
85448099999,-29.917,-071.200
85452099999,-26.294,-080.096
85459099999,-40.611,-073.061
85459199999,-43.894,-073.740
85459599999,-27.261,-070.779
85460099999,-26.333,-070.607
85464099999,-32.850,-070.150
85466099999,-27.067,-070.800
85467099999,-27.250,-070.770
85468099999,-27.150,-109.417
85469099999,-27.165,-109.422
85470099999,-27.296,-070.414
85470599999,-27.350,-070.333
85486099999,-28.596,-070.756
85488099999,-29.916,-071.200
85499099999,-28.083,-070.750
85500099999,-29.950,-071.367
85500199999,-29.950,-071.367
85508099999,-30.567,-071.183
85541099999,-32.833,-070.083
85542099999,-32.833,-070.133
85543099999,-32.790,-071.522
85545099999,-32.800,-070.083
85548099999,-32.817,-070.600
85558099999,-33.033,-071.633
85561099999,-33.050,-071.583
85562099999,-33.050,-071.417
85574099999,-33.393,-070.786
85577099999,-33.433,-070.683
85578099999,-33.167,-070.283
85579099999,-33.493,-070.698
85580099999,-33.456,-070.547
85581099999,-33.567,-070.683
85585099999,-33.633,-078.833
85586099999,-33.650,-071.617
85604099999,-34.083,-070.367
85605099999,-34.233,-070.667
85608099999,-34.167,-070.767
85620099999,-35.417,-071.650
85621099999,-34.583,-071.000
85629099999,-34.967,-071.217
85630099999,-33.017,-070.750
85631099999,-35.017,-070.500
85640099999,-35.300,-072.400
85657099999,-35.850,-071.550
85672099999,-36.582,-072.031
85677099999,-36.617,-073.100
85680099999,-35.283,-072.883
85682099999,-36.773,-073.063
85683099999,-36.817,-073.033
85684099999,-35.167,-072.950
85703099999,-37.402,-072.425
85704099999,-36.533,-071.650
85725099999,-38.233,-072.350
85727099999,-38.250,-072.683
85732099999,-38.367,-073.900
85732199999,-38.360,-073.900
85742099999,-38.250,-071.417
85743099999,-38.767,-072.637
85744099999,-38.933,-072.650
85749099999,-37.100,-072.767
85757199999,-39.293,-071.916
85758099999,-39.350,-072.633
85766099999,-39.650,-073.086
85767099999,-39.783,-073.217
85782099999,-40.600,-073.050
85782599999,-42.333,-073.717
85799099999,-41.439,-073.094
85800099999,-40.533,-071.067
85801099999,-41.467,-072.817
85818099999,-41.900,-073.800
85819099999,-41.900,-073.800
85820099999,-42.083,-071.867
85820399999,-42.083,-071.933
85825099999,-42.483,-073.767
85830099999,-42.917,-072.700
85831099999,-43.117,-073.633
85832099999,-43.200,-071.817
85832599999,-54.933,-067.633
85832699999,-43.117,-073.633
85832799999,-34.167,-070.783
85834099999,-43.567,-074.833
85836099999,-43.617,-071.817
85845099999,-44.550,-071.400
85861099999,-48.600,-071.300
85862099999,-45.400,-072.700
85864099999,-45.594,-072.106
85874099999,-45.916,-071.689
85886099999,-46.583,-071.687
85889099999,-46.800,-075.633
85892099999,-47.244,-072.588
85896099999,-52.383,-075.117
85907099999,-49.133,-074.450
85915099999,-50.950,-072.417
85921099999,-51.671,-072.528
85921199999,-22.498,-068.904
85921299999,-32.950,-071.479
85930099999,-52.400,-075.100
85931099999,-52.400,-068.433
85931199999,-52.400,-068.430
85934099999,-53.003,-070.855
85935099999,-53.150,-070.900
85935199999,-53.150,-070.900
85936099999,-53.250,-070.333
85936399999,-53.254,-070.319
85941099999,-53.150,-070.883
85967099999,-54.933,-067.633
85968099999,-54.933,-067.617
85969099999,-54.933,-068.533
85969199999,-54.933,-068.533
85970099999,-55.950,-067.283
85972099999,-56.475,-068.730
85984099999,-62.250,-058.933
85986099999,-62.500,-059.683
85987199999,-62.983,-060.683
85988099999,-63.317,-057.900
85995099999,-64.817,-062.867
86004099999,-19.917,-060.767
86011099999,-19.533,-059.367
86017099999,-20.717,-061.917
86033099999,-20.233,-058.167
86033599999,-26.881,-058.318
86033699999,-22.642,-055.830
86033799999,-25.240,-057.519
86038099999,-21.333,-061.500
86065099999,-22.550,-061.550
86068099999,-22.045,-060.622
86070099999,-22.367,-060.050
86086099999,-22.283,-057.933
86088099999,-21.267,-056.183
86097099999,-23.633,-055.833
86107099999,-23.567,-060.567
86125099999,-23.383,-058.900
86128099999,-23.500,-058.783
86134099999,-23.442,-057.427
86135099999,-23.050,-056.983
86170099999,-24.750,-058.833
86184099999,-24.100,-057.167
86185099999,-24.067,-057.083
86192099999,-24.667,-056.433
86200099999,-24.133,-055.650
86210099999,-24.033,-054.350
86217099999,-24.717,-056.350
86218099999,-25.240,-057.519
86218299999,-25.450,-054.850
86218399999,-25.450,-054.833
86220099999,-25.400,-057.100
86221099999,-25.633,-057.133
86223099999,-25.800,-057.217
86228099999,-25.583,-054.550
86233099999,-25.767,-056.433
86234099999,-25.467,-056.400
86240099999,-25.967,-057.217
86246099999,-25.450,-054.833
86247099999,-25.517,-054.783
86248099999,-25.533,-054.600
86251099999,-26.217,-056.983
86255099999,-26.850,-058.317
86260099999,-26.667,-057.150
86268099999,-26.183,-056.367
86275099999,-26.917,-055.667
86285099999,-26.833,-055.333
86288099999,-27.217,-058.267
86294099999,-27.200,-055.783
86296099999,-27.400,-056.450
86297099999,-27.317,-055.833
86315099999,-30.267,-057.583
86330099999,-30.401,-056.508
86350099999,-30.975,-055.476
86360099999,-31.433,-057.983
86370099999,-31.749,-055.926
86425099999,-32.367,-058.050
86430099999,-32.365,-058.061
86440099999,-32.338,-054.217
86450099999,-32.683,-057.633
86460099999,-32.800,-056.517
86480599999,-34.867,-055.100
86490099999,-33.250,-058.067
86500099999,-33.217,-054.383
86530099999,-33.359,-056.499
86545099999,-34.083,-056.233
86550099999,-34.350,-056.717
86550199999,-34.352,-056.750
86555099999,-34.333,-055.217
86560099999,-34.456,-057.771
86565099999,-34.483,-054.300
86575099999,-34.789,-056.265
86580099999,-34.838,-056.031
86582099999,-34.867,-055.100
86582399999,-34.855,-055.094
86585099999,-34.850,-056.200
86586099999,-34.867,-055.100
86595099999,-34.967,-054.950
86595599999,-34.914,-054.921
86606099999,-10.650,-051.567
86607099999,-10.183,-048.300
86609099999,-10.717,-043.650
86610099999,-10.450,-041.200
86611099999,-10.450,-040.150
86612099999,-10.983,-039.617
86613099999,-10.533,-039.000
86614099999,-10.733,-038.100
86615099999,-10.400,-037.750
86616099999,-10.950,-037.050
86618099999,-10.467,-036.483
86619099999,-10.133,-036.283
86620099999,-11.017,-068.733
86622099999,-11.450,-061.433
86624099999,-11.383,-058.783
86625099999,-11.283,-057.533
86626099999,-11.983,-055.567
86628099999,-11.617,-050.733
86629099999,-11.883,-049.600
86630099999,-11.750,-049.050
86632099999,-11.600,-046.850
86633099999,-11.017,-044.533
86634099999,-11.083,-043.133
86635099999,-11.333,-041.867
86636099999,-11.200,-040.467
86637099999,-11.667,-039.017
86638099999,-11.267,-037.800
86639099999,-11.817,-037.617
86642099999,-12.733,-060.150
86643099999,-12.517,-058.233
86645099999,-12.550,-055.717
86647099999,-12.633,-052.217
86649099999,-12.017,-048.550
86650099999,-12.617,-047.983
86651099999,-12.150,-045.817
86652099999,-12.150,-045.000
86653099999,-12.200,-043.217
86654099999,-12.567,-041.383
86655099999,-12.117,-040.350
86656099999,-12.517,-040.283
86657099999,-12.667,-039.150
86658099999,-12.200,-038.967
86661099999,-13.717,-059.767
86662099999,-13.783,-057.833
86663099999,-13.033,-057.100
86664099999,-13.450,-056.667
86665099999,-13.417,-054.750
86666099999,-13.183,-053.250
86670099999,-13.250,-046.883
86671099999,-13.333,-044.617
86672099999,-13.267,-043.417
86673099999,-13.150,-041.767
86674099999,-13.533,-040.117
86675099999,-13.017,-039.617
86677099999,-13.907,-038.972
86678099999,-13.000,-038.500
86682099999,-14.650,-057.433
86684099999,-14.417,-054.033
86685099999,-14.933,-053.883
86686099999,-14.017,-052.217
86689099999,-14.983,-049.533
86690099999,-14.467,-048.450
86691099999,-14.133,-047.517
86692099999,-14.083,-046.367
86693099999,-14.400,-044.400
86694099999,-14.200,-042.750
86695099999,-14.917,-042.800
86696099999,-14.183,-041.667
86697099999,-14.883,-040.800
86698099999,-14.167,-039.700
86699099999,-14.650,-039.167
86701099999,-15.067,-059.867
86702099999,-15.250,-059.350
86703099999,-15.125,-058.128
86704099999,-15.325,-057.226
86705099999,-15.617,-056.100
86707099999,-15.533,-055.133
86709099999,-15.900,-052.250
86712099999,-15.933,-050.133
86712599999,-17.733,-048.600
86713099999,-15.217,-048.983
86714099999,-15.900,-048.117
86715099999,-15.783,-047.933
86716099999,-15.600,-047.633
86718099999,-15.517,-046.433
86719099999,-15.300,-045.617
86720099999,-15.083,-044.017
86721099999,-15.717,-042.433
86722099999,-15.750,-041.450
86723099999,-15.250,-040.233
86728099999,-16.450,-054.567
86729099999,-16.350,-053.767
86730099999,-16.967,-051.817
86732099999,-16.963,-050.425
86734099999,-16.650,-049.217
86735099999,-16.683,-048.617
86736099999,-16.267,-047.967
86737099999,-16.783,-047.617
86738099999,-16.550,-046.883
86739099999,-16.367,-045.117
86740099999,-16.717,-043.867
86741099999,-16.167,-042.317
86742099999,-16.583,-041.483
86743099999,-16.167,-040.683
86744099999,-16.083,-039.217
86745099999,-16.383,-039.183
86748099999,-17.183,-054.500
86750099999,-17.817,-053.283
86751099999,-17.567,-052.600
86752099999,-17.917,-051.717
86753099999,-17.783,-050.967
86755099999,-17.717,-049.100
86756099999,-17.300,-048.283
86757099999,-17.567,-047.200
86758099999,-17.783,-046.117
86759099999,-17.250,-044.833
86761099999,-17.700,-042.383
86762099999,-17.900,-041.517
86763099999,-17.800,-040.250
86764099999,-17.733,-039.250
86765099999,-17.967,-038.700
86767099999,-19.000,-057.633
86768099999,-18.983,-056.617
86770099999,-18.517,-054.733
86772099999,-18.800,-052.600
86773099999,-18.967,-050.633
86774099999,-18.417,-049.200
86775099999,-18.950,-049.533
86776099999,-18.917,-048.250
86777099999,-18.150,-047.933
86778099999,-19.000,-046.983
86779099999,-18.200,-045.467
86780099999,-18.750,-044.450
86781099999,-18.233,-043.650
86782099999,-18.783,-042.950
86783099999,-18.783,-041.983
86784099999,-18.783,-040.983
86785099999,-18.700,-040.383
86786099999,-18.717,-039.850
86789099999,-19.417,-054.550
86791099999,-19.117,-051.717
86792099999,-19.700,-051.183
86793099999,-19.533,-049.533
86794099999,-19.986,-048.153
86795099999,-19.883,-047.433
86796099999,-19.600,-046.933
86798099999,-19.883,-044.417
86800099999,-19.883,-043.967
86801099999,-19.583,-042.633
86802099999,-19.733,-042.133
86803099999,-19.500,-041.067
86804099999,-19.983,-040.583
86805099999,-19.350,-040.067
86807099999,-20.400,-056.433
86808099999,-20.483,-055.783
86809099999,-20.983,-054.967
86810099999,-20.450,-054.617
86812099999,-20.417,-052.883
86813099999,-20.783,-051.700
86814099999,-20.167,-050.600
86815099999,-20.417,-049.967
86816099999,-20.567,-048.550
86817099999,-20.359,-047.775
86818099999,-20.583,-047.383
86819099999,-20.750,-046.633
86820099999,-20.450,-045.450
86821099999,-20.033,-044.017
86823099999,-20.550,-043.750
86824099999,-20.767,-042.867
86825099999,-20.267,-042.183
86828099999,-20.750,-041.483
86829099999,-20.633,-040.733
86830099999,-20.317,-040.317
86833099999,-21.700,-057.550
86834099999,-21.617,-055.183
86836099999,-21.783,-054.533
86838099999,-21.317,-050.933
86839099999,-21.083,-049.917
86840099999,-21.667,-049.733
86841099999,-21.133,-048.833
86842099999,-21.338,-048.114
86843099999,-21.856,-048.800
86844099999,-21.783,-047.083
86845099999,-21.983,-047.883
86846099999,-21.917,-046.383
86848099999,-21.567,-045.400
86849099999,-21.100,-044.250
86850099999,-21.217,-043.767
86851099999,-21.767,-043.367
86852099999,-21.100,-042.383
86853099999,-21.100,-041.033
86854099999,-21.583,-041.950
86855099999,-21.717,-041.350
86857099999,-22.533,-055.533
86858099999,-22.200,-054.917
86859099999,-22.850,-054.600
86860099999,-22.300,-053.817
86861099999,-22.633,-052.883
86862099999,-22.650,-052.133
86863099999,-22.117,-051.400
86864099999,-22.367,-050.967
86865099999,-22.317,-049.067
86866099999,-22.950,-049.900
86867099999,-22.467,-048.550
86868099999,-22.700,-047.450
86869099999,-22.417,-046.800
86870099999,-22.867,-046.050
86871099999,-22.317,-045.367
86872099999,-22.750,-045.600
86873099999,-22.400,-044.967
86874099999,-22.451,-044.445
86876099999,-22.467,-043.283
86877099999,-22.583,-043.267
86878099999,-22.800,-043.683
86879099999,-22.861,-043.411
86887099999,-22.983,-043.183
86888099999,-22.449,-042.987
86889099999,-22.333,-042.677
86890099999,-22.042,-041.052
86890599999,-22.100,-039.917
86891099999,-22.343,-041.766
86892099999,-22.976,-042.021
86894099999,-23.000,-055.333
86895099999,-23.967,-055.024
86896099999,-23.450,-054.183
86897099999,-23.390,-053.660
86898099999,-23.359,-052.932
86899099999,-23.405,-051.933
86901099999,-23.417,-050.583
86902099999,-23.767,-050.183
86903099999,-23.505,-049.946
86904099999,-23.100,-048.950
86905099999,-23.983,-048.883
86906099999,-23.850,-048.167
86907099999,-23.433,-047.583
86910099999,-23.496,-046.620
86911099999,-23.042,-045.520
86912099999,-23.233,-045.417
86913099999,-23.223,-044.727
86914099999,-23.050,-043.600
86916099999,-24.533,-054.017
86917099999,-24.183,-053.033
86919099999,-24.433,-051.967
86921099999,-24.783,-049.983
86922099999,-24.967,-048.417
86923099999,-24.667,-047.550
86925099999,-25.600,-054.483
86926099999,-25.717,-053.750
86927099999,-25.700,-053.100
86929099999,-25.567,-051.083
86930099999,-25.017,-050.850
86933099999,-25.449,-049.230
86934099999,-25.517,-048.817
86935099999,-25.494,-048.326
86936099999,-26.283,-053.633
86937099999,-26.783,-053.500
86938099999,-26.400,-052.850
86939099999,-26.417,-052.350
86940099999,-26.933,-052.400
86941099999,-26.400,-051.350
86942099999,-26.400,-050.367
86943099999,-26.817,-050.833
86944099999,-26.933,-050.150
86945099999,-26.250,-049.583
86946099999,-26.917,-049.267
86947099999,-26.083,-048.650
86948099999,-26.951,-048.762
86950099999,-27.883,-054.483
86951099999,-27.396,-053.429
86952099999,-27.850,-053.783
86953099999,-27.917,-053.317
86954099999,-27.667,-052.300
86955099999,-27.169,-051.559
86956099999,-27.283,-050.600
86957099999,-27.418,-049.647
86958099999,-27.600,-048.617
86960099999,-28.650,-056.017
86961099999,-28.417,-054.967
86962099999,-28.600,-053.667
86963099999,-28.229,-052.404
86964099999,-28.854,-052.542
86965099999,-28.222,-051.512
86966099999,-28.514,-050.883
86967099999,-28.751,-050.058
86968099999,-28.126,-049.479
86969099999,-28.283,-049.933
86970099999,-28.533,-049.317
86971099999,-28.933,-049.500
86972099999,-28.600,-048.817
86973099999,-29.850,-057.083
86975099999,-29.717,-055.533
86976099999,-29.183,-054.883
86977099999,-29.700,-053.700
86978099999,-29.867,-052.383
86979099999,-29.167,-051.535
86980099999,-29.369,-050.828
86981099999,-29.350,-049.733
86982099999,-30.369,-056.437
86983099999,-30.833,-055.600
86984099999,-30.341,-054.311
86985099999,-30.983,-054.817
86986099999,-30.548,-053.468
86988099999,-30.050,-051.167
86989099999,-30.811,-051.835
86990099999,-30.010,-050.135
86992099999,-31.348,-054.013
86993099999,-31.406,-052.701
86994099999,-31.248,-050.906
86995099999,-32.033,-052.100
86996099999,-32.554,-053.376
86998099999,-33.742,-053.371
87007099999,-22.151,-065.578
87016099999,-23.153,-064.329
87021099999,-23.250,-064.300
87022099999,-22.620,-063.794
87022199999,-29.210,-059.680
87032099999,-25.217,-068.217
87046099999,-24.393,-065.098
87047099999,-24.856,-065.486
87047599999,-24.750,-065.433
87052099999,-25.783,-064.983
87065099999,-24.167,-062.900
87078099999,-24.721,-060.549
87097099999,-25.737,-054.473
87116099999,-26.800,-065.200
87120099999,-26.833,-065.200
87121099999,-26.841,-065.105
87127099999,-27.450,-064.883
87127199999,-27.500,-064.933
87129099999,-27.766,-064.310
87146099999,-27.567,-060.733
87148099999,-26.733,-060.483
87149099999,-26.757,-060.493
87155099999,-27.450,-059.056
87157099999,-27.450,-058.967
87161099999,-26.150,-058.183
87162099999,-26.213,-058.228
87163099999,-26.250,-053.817
87166099999,-27.446,-058.762
87171099999,-27.750,-057.633
87173099999,-27.583,-056.667
87178099999,-27.386,-055.971
87187099999,-27.483,-055.133
87196099999,-27.583,-066.317
87200099999,-28.633,-065.117
87211099999,-28.038,-067.580
87213099999,-29.233,-067.433
87214099999,-29.224,-067.439
87217099999,-29.382,-066.796
87220099999,-28.450,-065.767
87222099999,-28.596,-065.752
87244099999,-29.900,-063.683
87257099999,-29.883,-061.950
87270099999,-29.183,-059.700
87273099999,-29.100,-059.217
87273199999,-29.117,-059.217
87273399999,-29.100,-059.217
87281099999,-29.217,-058.083
87281499999,-29.217,-058.100
87286099999,-29.771,-057.979
87289099999,-29.689,-057.152
87305099999,-30.250,-068.750
87311099999,-31.571,-068.418
87312099999,-31.583,-068.533
87320099999,-30.367,-066.283
87320599999,-30.345,-066.294
87322099999,-31.333,-066.600
87328099999,-31.945,-065.146
87329099999,-32.385,-065.187
87336099999,-31.000,-064.533
87344099999,-31.324,-064.208
87345099999,-31.400,-064.183
87347099999,-31.445,-064.283
87349099999,-31.667,-063.883
87359099999,-31.183,-061.550
87371099999,-31.712,-060.812
87374099999,-31.795,-060.480
87385099999,-31.850,-059.083
87387099999,-30.083,-058.767
87393099999,-30.272,-057.640
87395099999,-31.297,-057.997
87400099999,-32.833,-070.083
87402099999,-32.817,-069.900
87405099999,-32.600,-069.333
87412099999,-33.767,-069.033
87416099999,-33.083,-068.417
87418099999,-32.832,-068.793
87420099999,-32.883,-068.850
87427099999,-33.467,-067.550
87436099999,-33.273,-066.356
87444099999,-32.383,-065.183
87448099999,-33.730,-065.387
87450099999,-32.183,-064.383
87453099999,-33.085,-064.261
87467099999,-32.684,-062.158
87468099999,-33.667,-061.967
87470099999,-32.500,-061.667
87478099999,-32.617,-060.183
87480099999,-32.904,-060.785
87497099999,-33.010,-058.613
87498099999,-33.583,-059.267
87500099999,+00.000,+000.000
87502099999,-35.150,-070.200
87506099999,-35.494,-069.574
87509099999,-34.588,-068.403
87512099999,-35.000,-067.650
87532099999,-35.696,-063.758
87534099999,-34.135,-063.362
87544099999,-35.845,-061.858
87548099999,-34.546,-060.931
87550099999,-35.450,-060.883
87553099999,-34.453,-058.590
87563099999,-36.067,-059.100
87568099999,-34.501,-058.604
87569099999,-34.550,-058.733
87571099999,-34.610,-058.613
87572099999,-34.567,-058.783
87574099999,-34.683,-058.650
87576099999,-34.822,-058.536
87580099999,-34.183,-058.267
87582099999,-34.559,-058.416
87585099999,-34.583,-058.483
87589099999,-34.667,-057.983
87593099999,-34.972,-057.895
87596099999,-35.367,-057.283
87598099999,-35.167,-056.250
87616099999,-36.217,-065.433
87619099999,-37.367,-064.583
87623099999,-36.588,-064.276
87637099999,-37.433,-061.883
87639099999,-36.187,-061.076
87640099999,-36.200,-061.067
87641099999,-36.833,-059.883
87642099999,-36.750,-059.833
87643099999,-36.883,-060.217
87645099999,-37.237,-059.228
87646099999,-37.533,-059.567
87648099999,-36.350,-057.733
87649099999,-37.717,-059.783
87658099999,-36.550,-056.683
87663099999,-37.235,-057.029
87673099999,-38.133,-065.917
87679099999,-37.600,-062.383
87688099999,-38.387,-060.330
87692099999,-37.934,-057.573
87696099999,-38.050,-057.550
87715099999,-38.949,-068.156
87736099999,-39.017,-064.083
87743099999,-39.383,-062.017
87748099999,-38.733,-062.167
87750099999,-38.725,-062.169
87758099999,-38.483,-058.833
87759099999,-38.900,-070.050
87761099999,-40.075,-071.137
87763099999,-41.250,-071.617
87765099999,-41.151,-071.158
87768099999,-40.033,-070.050
87768199999,-40.033,-070.050
87774099999,-41.250,-068.733
87774499999,-41.967,-071.517
87775099999,+00.000,+000.000
87784099999,-40.783,-065.100
87789599999,-42.759,-065.103
87790099999,-39.217,-061.017
87791099999,-40.869,-063.000
87800099999,-41.943,-071.532
87803099999,-42.908,-071.139
87803499999,-42.033,-071.167
87807099999,-44.050,-070.433
87807499999,-44.033,-070.467
87814099999,-43.817,-068.883
87823099999,-42.733,-065.067
87825099999,-42.767,-065.033
87828099999,-43.211,-065.270
87852099999,-46.517,-071.017
87852399999,-46.583,-070.017
87852499999,-45.717,-070.233
87852599999,-45.017,-070.817
87852699999,-45.575,-069.077
87852799999,-46.533,-071.000
87860099999,-45.785,-067.466
87869099999,+00.000,+000.000
87871099999,-44.767,-065.700
87880099999,-48.783,-070.167
87890099999,-51.700,-057.867
87896099999,-47.735,-065.904
87903099999,-50.333,-072.300
87903599999,-50.280,-072.053
87904099999,-50.267,-072.050
87909099999,-49.307,-067.803
87912099999,-50.017,-068.579
87917099999,-51.600,-072.217
87917499999,-51.600,-072.217
87925099999,-51.609,-069.313
87926099999,-51.633,-069.217
87928099999,-52.333,-068.350
87934099999,-53.778,-067.749
87936099999,-54.700,-067.250
87938099999,-54.843,-068.296
87949099999,-54.800,-064.367
88870099999,-51.417,-060.567
88878099999,-51.317,-059.600
88880099999,-51.350,-060.683
88881099999,-51.667,-058.100
88882099999,-51.900,-060.900
88883099999,-51.900,-060.917
88884099999,-51.937,-060.062
88886099999,-50.700,-058.400
88888099999,-51.817,-058.967
88889099999,-51.823,-058.447
88890099999,-51.700,-057.867
88891099999,-51.686,-057.778
88892099999,-51.683,-057.867
88894099999,-52.150,-060.600
88897099999,-52.433,-059.083
88900099999,-54.000,-038.050
88902099999,-54.267,-036.500
88903099999,-54.283,-036.500
88925099999,-60.717,-045.600
88934099999,-62.067,-058.400
88938099999,-61.017,-059.433
88940099999,-62.600,-055.017
88942099999,-63.517,-057.383
88946099999,-59.450,-027.267
88949099999,-64.817,-063.500
88952099999,-65.250,-064.267
88956099999,-66.883,-066.950
88958099999,-67.767,-067.917
88959099999,-67.650,-067.233
88961099999,-68.183,-067.017
88962099999,-71.333,-068.350
88963099999,-63.400,-056.983
88965099999,-63.683,-061.033
88967099999,-77.967,-038.800
88968099999,-60.733,-044.733
88970099999,-64.967,-060.050
88971099999,-64.883,-062.883
88974099999,-62.983,-060.567
88981099999,-56.283,-027.583
88986099999,-59.450,-027.317
89001099999,-70.300,-002.350
89002099999,-70.667,-008.250
89003099999,-71.150,-006.683
89004099999,-71.700,-002.800
89009090001,-90.000,+000.000
89009099999,-90.000,+000.000
89013099999,-82.767,-013.050
89014099999,-73.050,-013.383
89016099999,-73.117,-013.150
89018099999,-74.483,-011.517
89020099999,-75.580,-026.170
89022099999,-75.610,-026.272
89024099999,-77.517,-023.733
89027099999,-71.950,+023.350
89034099999,-77.867,-034.617
89042099999,-60.717,-045.600
89043099999,-77.700,-041.100
89044099999,-77.567,-040.217
89045099999,-77.900,-045.983
89049099999,-85.667,-046.383
89050099999,-62.183,-058.883
89051099999,-63.467,-056.283
89052099999,-62.167,-058.467
89053099999,-62.233,-058.633
89054099999,-62.183,-058.850
89055099999,-64.233,-056.717
89056099999,-62.183,-058.983
89057099999,-62.500,-059.683
89058099999,-62.217,-058.967
89059099999,-63.317,-056.683
89060099999,-64.150,-060.950
89061089061,-64.766,-064.083
89061099999,-64.767,-064.083
89062099999,-67.567,-068.117
89063099999,-65.250,-064.267
89064099999,-62.667,-060.383
89065099999,-71.317,-068.283
89066099999,-68.117,-067.133
89081099999,-80.300,-081.333
89083057801,-75.917,-083.917
89087099999,-85.200,-087.883
89108099999,-89.000,-001.017
89125068201,-80.017,-119.533
89132099999,-74.767,-136.800
89175099999,-78.800,-174.667
89208099999,-90.000,+000.000
89214099999,-72.870,-019.030
89250099999,-62.083,-058.400
89251099999,-62.217,-058.750
89252099999,-62.083,-058.383
89253099999,-63.183,-055.400
89257099999,-75.867,-059.150
89258099999,-77.083,-051.217
89259099999,-83.167,-059.583
89261099999,-64.067,-061.617
89262099999,-67.017,-061.467
89264099999,-71.433,-068.933
89266099999,-72.200,-060.167
89268099999,-75.017,-062.533
89269099999,-64.783,-064.067
89272099999,-74.800,-071.483
89284099999,-75.917,-083.917
